Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
26.11.2024 21:15:00;26.11.2024 21:30:00;150.7;125.01;;125.01;125.01;
26.11.2024 21:30:00;26.11.2024 21:45:00;106.4;105.31;;105.31;105.31;
26.11.2024 21:30:00;26.11.2024 22:00:00;;;88.4;;;
26.11.2024 21:45:00;26.11.2024 22:00:00;95;95;;95;95;
26.11.2024 22:00:00;26.11.2024 22:15:00;159.57;139.1;;139.1;139.1;
26.11.2024 22:00:00;26.11.2024 22:30:00;;;110.67;;;
26.11.2024 22:00:00;26.11.2024 23:00:00;;;;;;117.9
26.11.2024 22:15:00;26.11.2024 22:30:00;134.3;109.51;;109.51;109.51;
26.11.2024 22:30:00;26.11.2024 22:45:00;117.99;117.99;;117.99;117.99;
26.11.2024 22:30:00;26.11.2024 23:00:00;;;111.5;;;
26.11.2024 22:45:00;26.11.2024 23:00:00;105;105;;105;105;
26.11.2024 23:00:00;26.11.2024 23:15:00;136.92;130.64;;130.64;130.64;
26.11.2024 23:00:00;26.11.2024 23:30:00;;;109.43;;;
26.11.2024 23:00:00;27.11.2024 00:00:00;;;;;;110.41
26.11.2024 23:15:00;26.11.2024 23:30:00;128.84;115.91;;115.91;115.91;
26.11.2024 23:30:00;26.11.2024 23:45:00;105;125;;102.2;125;
26.11.2024 23:30:00;27.11.2024 00:00:00;;;89.95;;;
26.11.2024 23:45:00;27.11.2024 00:00:00;92.91;92.91;;92.91;92.91;
27.11.2024 12:00:00;27.11.2024 12:15:00;110.07;5;;110.07;110.07;
27.11.2024 12:00:00;27.11.2024 12:30:00;;;6.1;;;
27.11.2024 12:00:00;27.11.2024 13:00:00;;;;;;121.9
27.11.2024 12:15:00;27.11.2024 12:30:00;136.95;7.2;;101.53;87.81;
27.11.2024 12:30:00;27.11.2024 12:45:00;122.7;62;;100.95;97;
27.11.2024 12:30:00;27.11.2024 13:00:00;;;37.48;;;
27.11.2024 12:45:00;27.11.2024 13:00:00;118.28;12.97;;93.2;93.2;
27.11.2024 13:00:00;27.11.2024 13:15:00;119.86;61;;109.94;109.94;
27.11.2024 13:00:00;27.11.2024 13:30:00;;;24.92;;;
27.11.2024 13:00:00;27.11.2024 14:00:00;;;;;;130.08
27.11.2024 13:15:00;27.11.2024 13:30:00;124.47;10.36;;107.54;107.54;
27.11.2024 13:30:00;27.11.2024 13:45:00;135.63;31;;98.91;98.91;
27.11.2024 13:30:00;27.11.2024 14:00:00;;;6.86;;;
27.11.2024 13:45:00;27.11.2024 14:00:00;140.38;-14;;87.39;87.39;
27.11.2024 14:00:00;27.11.2024 14:15:00;101.29;38;;101.29;98.02;
27.11.2024 14:00:00;27.11.2024 14:30:00;;;20.09;;;
27.11.2024 14:00:00;27.11.2024 15:00:00;;;;;;140
27.11.2024 14:15:00;27.11.2024 14:30:00;124.07;65;;98.79;65;
27.11.2024 14:30:00;27.11.2024 14:45:00;149.57;45.83;;93.34;93.34;
27.11.2024 14:30:00;27.11.2024 15:00:00;;;49.91;;;
27.11.2024 14:45:00;27.11.2024 15:00:00;185.08;54;;91.28;91.28;
27.11.2024 15:00:00;27.11.2024 15:15:00;125.14;7.28;;102.44;62;
27.11.2024 15:00:00;27.11.2024 15:30:00;;;32.14;;;
27.11.2024 15:00:00;27.11.2024 16:00:00;;;;;;206.18
27.11.2024 15:15:00;27.11.2024 15:30:00;148.46;57;;95.81;83;
27.11.2024 15:30:00;27.11.2024 15:45:00;159.21;43.72;;95.1;95;
27.11.2024 15:30:00;27.11.2024 16:00:00;;;57.86;;;
27.11.2024 15:45:00;27.11.2024 16:00:00;184.55;72;;88;80;
27.11.2024 16:00:00;27.11.2024 16:15:00;140.56;76;;93.5;76;
27.11.2024 16:00:00;27.11.2024 16:30:00;;;74.29;;;
27.11.2024 16:00:00;27.11.2024 17:00:00;;;;;;240.18
27.11.2024 16:15:00;27.11.2024 16:30:00;151.64;72.57;;93.3;72.57;
27.11.2024 16:30:00;27.11.2024 16:45:00;181.48;78.26;;90.51;78.26;
27.11.2024 16:30:00;27.11.2024 17:00:00;;;83.71;;;
27.11.2024 16:45:00;27.11.2024 17:00:00;186.32;89.16;;89.16;89.16;
27.11.2024 17:00:00;27.11.2024 17:15:00;180.72;95.48;;95.48;94;
27.11.2024 17:00:00;27.11.2024 17:30:00;;;92.99;;;
27.11.2024 17:00:00;27.11.2024 18:00:00;;;;;;204.01
27.11.2024 17:15:00;27.11.2024 17:30:00;175.84;90.5;;90.5;90.5;
27.11.2024 17:30:00;27.11.2024 17:45:00;164.03;91.7;;91.7;91.7;
27.11.2024 17:30:00;27.11.2024 18:00:00;;;118.22;;;
27.11.2024 17:45:00;27.11.2024 18:00:00;159.41;82.31;;82.31;82.31;
27.11.2024 18:00:00;27.11.2024 18:15:00;186.91;105.8;;105.8;105.8;
27.11.2024 18:00:00;27.11.2024 18:30:00;;;96.99;;;
27.11.2024 18:00:00;27.11.2024 19:00:00;;;;;;191.01
27.11.2024 18:15:00;27.11.2024 18:30:00;175.81;88.18;;88.18;82.42;
27.11.2024 18:30:00;27.11.2024 18:45:00;169;128.01;;83.52;83.52;
27.11.2024 18:30:00;27.11.2024 19:00:00;;;130.07;;;
27.11.2024 18:45:00;27.11.2024 19:00:00;144.28;132.14;;73.6;67.4;
27.11.2024 19:00:00;27.11.2024 19:15:00;194.98;98.41;;98.41;98.41;
27.11.2024 19:00:00;27.11.2024 19:30:00;;;107.75;;;
27.11.2024 19:00:00;27.11.2024 20:00:00;;;;;;161.93
27.11.2024 19:15:00;27.11.2024 19:30:00;180.34;84.55;;88.33;84.55;
27.11.2024 19:30:00;27.11.2024 19:45:00;164.79;73;;80.13;73;
27.11.2024 19:30:00;27.11.2024 20:00:00;;;125.21;;;
27.11.2024 19:45:00;27.11.2024 20:00:00;127.78;80;;57.13;80;
27.11.2024 20:00:00;27.11.2024 20:15:00;177.42;83;;83;83;
27.11.2024 20:00:00;27.11.2024 20:30:00;;;125.41;;;
27.11.2024 20:00:00;27.11.2024 21:00:00;;;;;;129.9
27.11.2024 20:15:00;27.11.2024 20:30:00;155;76.79;;76.79;68.89;
27.11.2024 20:30:00;27.11.2024 20:45:00;136.36;83;;59.42;83;
27.11.2024 20:30:00;27.11.2024 21:00:00;;;87.25;;;
27.11.2024 20:45:00;27.11.2024 21:00:00;88.55;91.51;;43.49;91.51;
27.11.2024 21:00:00;27.11.2024 21:15:00;189.5;84.1;;84.1;84.1;
27.11.2024 21:00:00;27.11.2024 21:30:00;;;84.97;;;
27.11.2024 21:00:00;27.11.2024 22:00:00;;;;;;94.08
27.11.2024 21:15:00;27.11.2024 21:30:00;151.43;77.5;;77.5;77.5;
27.11.2024 21:30:00;27.11.2024 21:45:00;127.97;66.4;;66.4;66.4;
27.11.2024 21:30:00;27.11.2024 22:00:00;;;79.44;;;
27.11.2024 21:45:00;27.11.2024 22:00:00;93.1;76.6;;50.15;65;
27.11.2024 22:00:00;27.11.2024 22:15:00;174.12;82.81;;82.81;82.81;
27.11.2024 22:00:00;27.11.2024 22:30:00;;;77.28;;;
27.11.2024 22:00:00;27.11.2024 23:00:00;;;;;;89.8
27.11.2024 22:15:00;27.11.2024 22:30:00;140.65;71.76;;71.76;71.76;
27.11.2024 22:30:00;27.11.2024 22:45:00;100.51;108;;63.97;86;
27.11.2024 22:30:00;27.11.2024 23:00:00;;;97.1;;;
27.11.2024 22:45:00;27.11.2024 23:00:00;82.07;83;;45.47;45.47;
27.11.2024 23:00:00;27.11.2024 23:15:00;171.43;92.7;;77;111;
27.11.2024 23:00:00;27.11.2024 23:30:00;;;79.62;;;
27.11.2024 23:00:00;28.11.2024 00:00:00;;;;;;83.85
27.11.2024 23:15:00;27.11.2024 23:30:00;138.98;29;;59.09;71.8;
27.11.2024 23:30:00;27.11.2024 23:45:00;111.24;97.41;;45.13;45;
27.11.2024 23:30:00;28.11.2024 00:00:00;;;71.79;;;
27.11.2024 23:45:00;28.11.2024 00:00:00;83.79;-12;;28.26;31;
28.11.2024 12:00:00;28.11.2024 12:15:00;133.62;85.49;;85.49;47.7;
28.11.2024 12:00:00;28.11.2024 12:30:00;;;102.94;;;
28.11.2024 12:00:00;28.11.2024 13:00:00;;;;;;158.12
28.11.2024 12:15:00;28.11.2024 12:30:00;137.96;81.01;;81.01;68;
28.11.2024 12:30:00;28.11.2024 12:45:00;117.75;81.05;;81.05;49.78;
28.11.2024 12:30:00;28.11.2024 13:00:00;;;109.14;;;
28.11.2024 12:45:00;28.11.2024 13:00:00;106.79;79.74;;79.74;88;
28.11.2024 13:00:00;28.11.2024 13:15:00;133.66;77.08;;77.08;77.08;
28.11.2024 13:00:00;28.11.2024 13:30:00;;;109.16;;;
28.11.2024 13:00:00;28.11.2024 14:00:00;;;;;;158.25
28.11.2024 13:15:00;28.11.2024 13:30:00;116.92;184.65;;82.9;82.9;
28.11.2024 13:30:00;28.11.2024 13:45:00;115.58;92;;83.39;92;
28.11.2024 13:30:00;28.11.2024 14:00:00;;;94.84;;;
28.11.2024 13:45:00;28.11.2024 14:00:00;113.56;97.68;;86.79;97.68;
28.11.2024 14:00:00;28.11.2024 14:15:00;100;81;;68;81;
28.11.2024 14:00:00;28.11.2024 14:30:00;;;98.92;;;
28.11.2024 14:00:00;28.11.2024 15:00:00;;;;;;203.19
28.11.2024 14:15:00;28.11.2024 14:30:00;100;116.83;;79.88;116.83;
28.11.2024 14:30:00;28.11.2024 14:45:00;122.5;94.25;;89.07;94.25;
28.11.2024 14:30:00;28.11.2024 15:00:00;;;115.62;;;
28.11.2024 14:45:00;28.11.2024 15:00:00;163.38;137;;106.9;137;
28.11.2024 15:00:00;28.11.2024 15:15:00;119.32;87.81;;85.34;87.81;
28.11.2024 15:00:00;28.11.2024 15:30:00;;;110.81;;;
28.11.2024 15:00:00;28.11.2024 16:00:00;;;;;;205.75
28.11.2024 15:15:00;28.11.2024 15:30:00;140.54;133.81;;97.82;133.81;
28.11.2024 15:30:00;28.11.2024 15:45:00;157.8;110.89;;110.89;110.89;
28.11.2024 15:30:00;28.11.2024 16:00:00;;;119.11;;;
28.11.2024 15:45:00;28.11.2024 16:00:00;162.22;168.64;;115.7;168.64;
28.11.2024 16:00:00;28.11.2024 16:15:00;129.63;105.1;;105.1;105.1;
28.11.2024 16:00:00;28.11.2024 16:30:00;;;126;;;
28.11.2024 16:00:00;28.11.2024 17:00:00;;;;;;168.66
28.11.2024 16:15:00;28.11.2024 16:30:00;148.68;146.89;;119.11;146.89;
28.11.2024 16:30:00;28.11.2024 16:45:00;172.52;127.86;;127.86;138;
28.11.2024 16:30:00;28.11.2024 17:00:00;;;131.08;;;
28.11.2024 16:45:00;28.11.2024 17:00:00;149.17;134.3;;134.3;230.5;
28.11.2024 17:00:00;28.11.2024 17:15:00;131.85;129.14;;129.14;129.14;
28.11.2024 17:00:00;28.11.2024 17:30:00;;;135.93;;;
28.11.2024 17:00:00;28.11.2024 18:00:00;;;;;;160.02
28.11.2024 17:15:00;28.11.2024 17:30:00;147.87;142.71;;142.71;142.71;
28.11.2024 17:30:00;28.11.2024 17:45:00;148.59;151;;144.6;151;
28.11.2024 17:30:00;28.11.2024 18:00:00;;;152.07;;;
28.11.2024 17:45:00;28.11.2024 18:00:00;147.69;154.15;;154.15;217.15;
28.11.2024 18:00:00;28.11.2024 18:15:00;151.69;141.75;;141.75;186;
28.11.2024 18:00:00;28.11.2024 18:30:00;;;143.97;;;
28.11.2024 18:00:00;28.11.2024 19:00:00;;;;;;136.01
28.11.2024 18:15:00;28.11.2024 18:30:00;146.19;156.71;;146.19;156.71;
28.11.2024 18:30:00;28.11.2024 18:45:00;142.73;163;;145.13;163;
28.11.2024 18:30:00;28.11.2024 19:00:00;;;149.38;;;
28.11.2024 18:45:00;28.11.2024 19:00:00;146.1;175.49;;153.64;175.49;
28.11.2024 19:00:00;28.11.2024 19:15:00;149.09;149.09;;149.09;149.09;
28.11.2024 19:00:00;28.11.2024 19:30:00;;;145.08;;;
28.11.2024 19:00:00;28.11.2024 20:00:00;;;;;;134
28.11.2024 19:15:00;28.11.2024 19:30:00;141.07;141.07;;141.07;141.07;
28.11.2024 19:30:00;28.11.2024 19:45:00;144.17;144.17;;144.17;144.17;
28.11.2024 19:30:00;28.11.2024 20:00:00;;;142.92;;;
28.11.2024 19:45:00;28.11.2024 20:00:00;141.66;141.66;;141.66;141.66;
28.11.2024 20:00:00;28.11.2024 20:15:00;137.93;137.93;;137.93;137.93;
28.11.2024 20:00:00;28.11.2024 20:30:00;;;132.24;;;
28.11.2024 20:00:00;28.11.2024 21:00:00;;;;;;116.98
28.11.2024 20:15:00;28.11.2024 20:30:00;136.69;126.55;;126.55;126.55;
28.11.2024 20:30:00;28.11.2024 20:45:00;128.89;128.89;;128.89;128.89;
28.11.2024 20:30:00;28.11.2024 21:00:00;;;125.6;;;
28.11.2024 20:45:00;28.11.2024 21:00:00;112.16;122.31;;122.31;122.31;
28.11.2024 21:00:00;28.11.2024 21:15:00;155.31;136.16;;136.16;136.16;
28.11.2024 21:00:00;28.11.2024 21:30:00;;;131;;;
28.11.2024 21:00:00;28.11.2024 22:00:00;;;;;;119.36
28.11.2024 21:15:00;28.11.2024 21:30:00;138.96;125.84;;125.84;125.84;
28.11.2024 21:30:00;28.11.2024 21:45:00;120.73;120.73;;120.73;120.73;
28.11.2024 21:30:00;28.11.2024 22:00:00;;;112.86;;;
28.11.2024 21:45:00;28.11.2024 22:00:00;105;105;;105;105;
28.11.2024 22:00:00;28.11.2024 22:15:00;146.48;130;;130;130;
28.11.2024 22:00:00;28.11.2024 22:30:00;;;112.29;;;
28.11.2024 22:00:00;28.11.2024 23:00:00;;;;;;123.01
28.11.2024 22:15:00;28.11.2024 22:30:00;115;115;;115;115;
28.11.2024 22:30:00;28.11.2024 22:45:00;114.99;114.99;;114.99;114.99;
28.11.2024 22:30:00;28.11.2024 23:00:00;;;111.4;;;
28.11.2024 22:45:00;28.11.2024 23:00:00;107.81;107.81;;107.81;107.81;
28.11.2024 23:00:00;28.11.2024 23:15:00;141.5;125.99;;125.99;125.99;
28.11.2024 23:00:00;28.11.2024 23:30:00;;;116.78;;;
28.11.2024 23:00:00;29.11.2024 00:00:00;;;;;;109.01
28.11.2024 23:15:00;28.11.2024 23:30:00;112.53;112.53;;112.53;112.53;
28.11.2024 23:30:00;28.11.2024 23:45:00;103.53;103.53;;103.53;103.53;
28.11.2024 23:30:00;29.11.2024 00:00:00;;;98.26;;;
28.11.2024 23:45:00;29.11.2024 00:00:00;92.99;92.99;;92.99;92.99;
29.11.2024 12:00:00;29.11.2024 12:15:00;121.96;121.96;;121.96;121.96;
29.11.2024 12:00:00;29.11.2024 12:30:00;;;107.2;;;
29.11.2024 12:00:00;29.11.2024 13:00:00;;;;;;122.49
29.11.2024 12:15:00;29.11.2024 12:30:00;116.31;98;;116.31;98;
29.11.2024 12:30:00;29.11.2024 12:45:00;116.6;92;;116.6;92;
29.11.2024 12:30:00;29.11.2024 13:00:00;;;105.51;;;
29.11.2024 12:45:00;29.11.2024 13:00:00;113.01;87.2;;113.01;87.2;
29.11.2024 13:00:00;29.11.2024 13:15:00;119.81;93.04;;119.81;93.04;
29.11.2024 13:00:00;29.11.2024 13:30:00;;;106.56;;;
29.11.2024 13:00:00;29.11.2024 14:00:00;;;;;;125
29.11.2024 13:15:00;29.11.2024 13:30:00;119.01;97;;119.01;97;
29.11.2024 13:30:00;29.11.2024 13:45:00;118.79;102;;118.79;102;
29.11.2024 13:30:00;29.11.2024 14:00:00;;;99.44;;;
29.11.2024 13:45:00;29.11.2024 14:00:00;118.79;113.3;;118.79;108;
29.11.2024 14:00:00;29.11.2024 14:15:00;102.89;66.7;;102.89;66.7;
29.11.2024 14:00:00;29.11.2024 14:30:00;;;101.55;;;
29.11.2024 14:00:00;29.11.2024 15:00:00;;;;;;134.12
29.11.2024 14:15:00;29.11.2024 14:30:00;118.24;92;;118.24;92;
29.11.2024 14:30:00;29.11.2024 14:45:00;132.5;123;;132.5;123;
29.11.2024 14:30:00;29.11.2024 15:00:00;;;106.09;;;
29.11.2024 14:45:00;29.11.2024 15:00:00;139;142.3;;139;139;
29.11.2024 15:00:00;29.11.2024 15:15:00;124.2;33;;124.2;70;
29.11.2024 15:00:00;29.11.2024 15:30:00;;;118.2;;;
29.11.2024 15:00:00;29.11.2024 16:00:00;;;;;;161
29.11.2024 15:15:00;29.11.2024 15:30:00;134.1;87;;134.1;106;
29.11.2024 15:30:00;29.11.2024 15:45:00;147.46;151;;147.46;143.97;
29.11.2024 15:30:00;29.11.2024 16:00:00;;;92.33;;;
29.11.2024 15:45:00;29.11.2024 16:00:00;150.91;180;;150.91;150.91;
29.11.2024 16:00:00;29.11.2024 16:15:00;137.14;89;;143.61;94;
29.11.2024 16:00:00;29.11.2024 16:30:00;;;93.26;;;
29.11.2024 16:00:00;29.11.2024 17:00:00;;;;;;168.52
29.11.2024 16:15:00;29.11.2024 16:30:00;132.37;134.41;;146.4;127;
29.11.2024 16:30:00;29.11.2024 16:45:00;153.99;134.49;;153.99;140;
29.11.2024 16:30:00;29.11.2024 17:00:00;;;136.02;;;
29.11.2024 16:45:00;29.11.2024 17:00:00;156.5;143.59;;156.5;154;
29.11.2024 17:00:00;29.11.2024 17:15:00;144.29;153;;147.49;121;
29.11.2024 17:00:00;29.11.2024 17:30:00;;;134.17;;;
29.11.2024 17:00:00;29.11.2024 18:00:00;;;;;;159.72
29.11.2024 17:15:00;29.11.2024 17:30:00;154.2;155;;154.2;132;
29.11.2024 17:30:00;29.11.2024 17:45:00;146.98;135.09;;150.83;134;
29.11.2024 17:30:00;29.11.2024 18:00:00;;;148.32;;;
29.11.2024 17:45:00;29.11.2024 18:00:00;146.41;150.69;;147.68;145.72;
29.11.2024 18:00:00;29.11.2024 18:15:00;154.5;154.5;;154.5;147;
29.11.2024 18:00:00;29.11.2024 18:30:00;;;149.13;;;
29.11.2024 18:00:00;29.11.2024 19:00:00;;;;;;153.73
29.11.2024 18:15:00;29.11.2024 18:30:00;150.09;150.09;;150.09;133;
29.11.2024 18:30:00;29.11.2024 18:45:00;146.79;146.79;;146.79;119;
29.11.2024 18:30:00;29.11.2024 19:00:00;;;150.25;;;
29.11.2024 18:45:00;29.11.2024 19:00:00;128.62;128.62;;128.62;107;
29.11.2024 19:00:00;29.11.2024 19:15:00;157.29;195;;157.29;157.29;
29.11.2024 19:00:00;29.11.2024 19:30:00;;;140.27;;;
29.11.2024 19:00:00;29.11.2024 20:00:00;;;;;;160.41
29.11.2024 19:15:00;29.11.2024 19:30:00;141.19;158;;138.99;138.99;
29.11.2024 19:30:00;29.11.2024 19:45:00;129.41;68;;129.41;105.91;
29.11.2024 19:30:00;29.11.2024 20:00:00;;;129.79;;;
29.11.2024 19:45:00;29.11.2024 20:00:00;112.1;31;;112.1;95;
29.11.2024 20:00:00;29.11.2024 20:15:00;145;190;;141.39;131.67;
29.11.2024 20:00:00;29.11.2024 20:30:00;;;132.63;;;
29.11.2024 20:00:00;29.11.2024 21:00:00;;;;;;152
29.11.2024 20:15:00;29.11.2024 20:30:00;129.99;152;;128.57;123.67;
29.11.2024 20:30:00;29.11.2024 20:45:00;114.18;46;;114.18;100;
29.11.2024 20:30:00;29.11.2024 21:00:00;;;99.83;;;
29.11.2024 20:45:00;29.11.2024 21:00:00;115;19;;98.49;98.49;
29.11.2024 21:00:00;29.11.2024 21:15:00;136.8;136.8;;136.8;109;
29.11.2024 21:00:00;29.11.2024 21:30:00;;;123.57;;;
29.11.2024 21:00:00;29.11.2024 22:00:00;;;;;;133.39
29.11.2024 21:15:00;29.11.2024 21:30:00;130.4;130.4;;130.4;109.29;
29.11.2024 21:30:00;29.11.2024 21:45:00;106.24;130.99;;106.24;106;
29.11.2024 21:30:00;29.11.2024 22:00:00;;;100.48;;;
29.11.2024 21:45:00;29.11.2024 22:00:00;93.71;101.95;;93.71;93.71;
29.11.2024 22:00:00;29.11.2024 22:15:00;138.99;155;;138.99;138.99;
29.11.2024 22:00:00;29.11.2024 22:30:00;;;94.25;;;
29.11.2024 22:00:00;29.11.2024 23:00:00;;;;;;115.83
29.11.2024 22:15:00;29.11.2024 22:30:00;126.2;149;;126.2;124.77;
29.11.2024 22:30:00;29.11.2024 22:45:00;106.01;98;;106.01;85;
29.11.2024 22:30:00;29.11.2024 23:00:00;;;123.47;;;
29.11.2024 22:45:00;29.11.2024 23:00:00;92.1;79;;92.1;79;
29.11.2024 23:00:00;29.11.2024 23:15:00;129.8;167;;129.8;129.8;
29.11.2024 23:00:00;29.11.2024 23:30:00;;;112.51;;;
29.11.2024 23:00:00;30.11.2024 00:00:00;;;;;;108.37
29.11.2024 23:15:00;29.11.2024 23:30:00;113.38;144;;113.38;33;
29.11.2024 23:30:00;29.11.2024 23:45:00;97.32;97.32;;97.32;97.32;
29.11.2024 23:30:00;30.11.2024 00:00:00;;;98.1;;;
29.11.2024 23:45:00;30.11.2024 00:00:00;81.21;70;;81.21;70;
30.11.2024 12:00:00;30.11.2024 12:15:00;149.71;89.99;;59.47;89.99;
30.11.2024 12:00:00;30.11.2024 12:30:00;;;95.04;;;
30.11.2024 12:00:00;30.11.2024 13:00:00;;;;;;127.62
30.11.2024 12:15:00;30.11.2024 12:30:00;89.31;120;;67.69;120;
30.11.2024 12:30:00;30.11.2024 12:45:00;88.7;114;;79.64;114;
30.11.2024 12:30:00;30.11.2024 13:00:00;;;86.15;;;
30.11.2024 12:45:00;30.11.2024 13:00:00;92.62;150;;92.62;150;
30.11.2024 13:00:00;30.11.2024 13:15:00;82.34;93.49;;65;93.49;
30.11.2024 13:00:00;30.11.2024 13:30:00;;;97;;;
30.11.2024 13:00:00;30.11.2024 14:00:00;;;;;;123.01
30.11.2024 13:15:00;30.11.2024 13:30:00;96.34;100.52;;72.8;100.52;
30.11.2024 13:30:00;30.11.2024 13:45:00;107.76;103.03;;79.71;103.03;
30.11.2024 13:30:00;30.11.2024 14:00:00;;;84;;;
30.11.2024 13:45:00;30.11.2024 14:00:00;133.56;115;;88.28;115;
30.11.2024 14:00:00;30.11.2024 14:15:00;69.04;83.09;;69.04;83.09;
30.11.2024 14:00:00;30.11.2024 14:30:00;;;94.17;;;
30.11.2024 14:00:00;30.11.2024 15:00:00;;;;;;127.15
30.11.2024 14:15:00;30.11.2024 14:30:00;86.7;118;;86.7;118;
30.11.2024 14:30:00;30.11.2024 14:45:00;141.74;140;;95.04;140;
30.11.2024 14:30:00;30.11.2024 15:00:00;;;97.03;;;
30.11.2024 14:45:00;30.11.2024 15:00:00;162.27;108.31;;108.31;108.31;
30.11.2024 15:00:00;30.11.2024 15:15:00;110;84.29;;84.29;84.29;
30.11.2024 15:00:00;30.11.2024 15:30:00;;;96.89;;;
30.11.2024 15:00:00;30.11.2024 16:00:00;;;;;;138
30.11.2024 15:15:00;30.11.2024 15:30:00;110;109.5;;109.5;109.5;
30.11.2024 15:30:00;30.11.2024 15:45:00;130.98;122.7;;122.7;122.7;
30.11.2024 15:30:00;30.11.2024 16:00:00;;;120.43;;;
30.11.2024 15:45:00;30.11.2024 16:00:00;169.02;144.91;;144.91;144.91;
30.11.2024 16:00:00;30.11.2024 16:15:00;115.91;110.29;;110.29;110.29;
30.11.2024 16:00:00;30.11.2024 16:30:00;;;114.29;;;
30.11.2024 16:00:00;30.11.2024 17:00:00;;;;;;160.13
30.11.2024 16:15:00;30.11.2024 16:30:00;133.51;118.3;;118.3;118.3;
30.11.2024 16:30:00;30.11.2024 16:45:00;176.48;132.53;;132.53;132.53;
30.11.2024 16:30:00;30.11.2024 17:00:00;;;120.51;;;
30.11.2024 16:45:00;30.11.2024 17:00:00;190.49;135.42;;135.42;135.42;
30.11.2024 17:00:00;30.11.2024 17:15:00;139.08;127.69;;127.69;127.69;
30.11.2024 17:00:00;30.11.2024 17:30:00;;;131.64;;;
30.11.2024 17:00:00;30.11.2024 18:00:00;;;;;;147.16
30.11.2024 17:15:00;30.11.2024 17:30:00;148.21;135.58;;135.58;135.58;
30.11.2024 17:30:00;30.11.2024 17:45:00;155.27;134.85;;134.85;134.85;
30.11.2024 17:30:00;30.11.2024 18:00:00;;;135.39;;;
30.11.2024 17:45:00;30.11.2024 18:00:00;146.07;135.92;;135.92;135.92;
30.11.2024 18:00:00;30.11.2024 18:15:00;147.43;135.9;;135.9;135.9;
30.11.2024 18:00:00;30.11.2024 18:30:00;;;134.13;;;
30.11.2024 18:00:00;30.11.2024 19:00:00;;;;;;143.12
30.11.2024 18:15:00;30.11.2024 18:30:00;136.24;132.35;;132.35;132.35;
30.11.2024 18:30:00;30.11.2024 18:45:00;140.31;140.31;;140.31;140.31;
30.11.2024 18:30:00;30.11.2024 19:00:00;;;136.17;;;
30.11.2024 18:45:00;30.11.2024 19:00:00;132.03;132.03;;132.03;132.03;
30.11.2024 19:00:00;30.11.2024 19:15:00;135.23;131.94;;131.94;131.94;
30.11.2024 19:00:00;30.11.2024 19:30:00;;;126.09;;;
30.11.2024 19:00:00;30.11.2024 20:00:00;;;;;;125.95
30.11.2024 19:15:00;30.11.2024 19:30:00;120.25;120.25;;120.25;120.25;
30.11.2024 19:30:00;30.11.2024 19:45:00;126.75;127.21;;126.75;126.75;
30.11.2024 19:30:00;30.11.2024 20:00:00;;;124.4;;;
30.11.2024 19:45:00;30.11.2024 20:00:00;121.58;121.58;;121.58;121.58;
30.11.2024 20:00:00;30.11.2024 20:15:00;130;130;;130;130;
30.11.2024 20:00:00;30.11.2024 20:30:00;;;123.48;;;
30.11.2024 20:00:00;30.11.2024 21:00:00;;;;;;116.96
30.11.2024 20:15:00;30.11.2024 20:30:00;117.15;116.97;;116.97;116.97;
30.11.2024 20:30:00;30.11.2024 20:45:00;115.7;126.69;;115.7;115.7;
30.11.2024 20:30:00;30.11.2024 21:00:00;;;112.52;;;
30.11.2024 20:45:00;30.11.2024 21:00:00;105;98.34;;98.34;98.34;
30.11.2024 21:00:00;30.11.2024 21:15:00;129.96;121.18;;121.18;121.18;
30.11.2024 21:00:00;30.11.2024 21:30:00;;;117.85;;;
30.11.2024 21:00:00;30.11.2024 22:00:00;;;;;;112.85
30.11.2024 21:15:00;30.11.2024 21:30:00;114.52;114.52;;114.52;114.52;
30.11.2024 21:30:00;30.11.2024 21:45:00;112.01;115;;112.01;109;
30.11.2024 21:30:00;30.11.2024 22:00:00;;;103.46;;;
30.11.2024 21:45:00;30.11.2024 22:00:00;94.91;94.91;;94.91;94.91;
30.11.2024 22:00:00;30.11.2024 22:15:00;120.82;120.82;;120.82;120.82;
30.11.2024 22:00:00;30.11.2024 22:30:00;;;113.11;;;
30.11.2024 22:00:00;30.11.2024 23:00:00;;;;;;113.29
30.11.2024 22:15:00;30.11.2024 22:30:00;105.41;105.41;;105.41;105.41;
30.11.2024 22:30:00;30.11.2024 22:45:00;118.6;118.6;;118.6;118.6;
30.11.2024 22:30:00;30.11.2024 23:00:00;;;113.46;;;
30.11.2024 22:45:00;30.11.2024 23:00:00;108.32;108.32;;108.32;108.32;
30.11.2024 23:00:00;30.11.2024 23:15:00;122.11;122.11;;122.11;122.11;
30.11.2024 23:00:00;30.11.2024 23:30:00;;;115.2;;;
30.11.2024 23:00:00;01.12.2024 00:00:00;;;;;;105.13
30.11.2024 23:15:00;30.11.2024 23:30:00;108.28;108.28;;108.28;108.28;
30.11.2024 23:30:00;30.11.2024 23:45:00;103.49;103.49;;103.49;103.49;
30.11.2024 23:30:00;01.12.2024 00:00:00;;;95.07;;;
30.11.2024 23:45:00;01.12.2024 00:00:00;86.65;86.65;;86.65;86.65;
01.12.2024 12:00:00;01.12.2024 12:15:00;96.16;96.16;;96.16;96.16;
