Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
13.09.2024 09:30:00;13.09.2024 09:45:00;98.55;98.55;;98.55;98.55;
13.09.2024 09:30:00;13.09.2024 10:00:00;;;79.9;;;
13.09.2024 09:45:00;13.09.2024 10:00:00;92.5;92.5;;92.5;92.5;
13.09.2024 10:00:00;13.09.2024 10:15:00;119.76;119.76;;119.76;119.76;
13.09.2024 10:00:00;13.09.2024 10:30:00;;;50.94;;;
13.09.2024 10:00:00;13.09.2024 11:00:00;;;;;;102.58
13.09.2024 10:15:00;13.09.2024 10:30:00;108.6;108.6;;108.6;108.6;
13.09.2024 10:30:00;13.09.2024 10:45:00;97.58;97.58;;97.58;97.58;
13.09.2024 10:30:00;13.09.2024 11:00:00;;;36.06;;;
13.09.2024 10:45:00;13.09.2024 11:00:00;84.38;84.38;;84.38;84.38;
13.09.2024 11:00:00;13.09.2024 11:15:00;112.8;112.8;;112.8;112.8;
13.09.2024 11:00:00;13.09.2024 11:30:00;;;49.81;;;
13.09.2024 11:00:00;13.09.2024 12:00:00;;;;;;97.56
13.09.2024 11:15:00;13.09.2024 11:30:00;106.7;106.7;;106.7;106.7;
13.09.2024 11:30:00;13.09.2024 11:45:00;88.99;88.99;;88.99;88.99;
13.09.2024 11:30:00;13.09.2024 12:00:00;;;58.59;;;
13.09.2024 11:45:00;13.09.2024 12:00:00;81.74;81.74;;81.74;81.74;
13.09.2024 12:00:00;13.09.2024 12:15:00;104.97;104.97;;104.97;104.97;
13.09.2024 12:00:00;13.09.2024 12:30:00;;;24.2;;;
13.09.2024 12:00:00;13.09.2024 13:00:00;;;;;;105.13
13.09.2024 12:15:00;13.09.2024 12:30:00;88.68;88.68;;88.68;88.68;
13.09.2024 12:30:00;13.09.2024 12:45:00;76.6;76.6;;76.6;76.6;
13.09.2024 12:30:00;13.09.2024 13:00:00;;;45;;;
13.09.2024 12:45:00;13.09.2024 13:00:00;72.14;72.14;;72.14;72.14;
13.09.2024 13:00:00;13.09.2024 13:15:00;100.09;100.09;;100.09;100.09;
13.09.2024 13:00:00;13.09.2024 13:30:00;;;16.51;;;
13.09.2024 13:00:00;13.09.2024 14:00:00;;;;;;109.92
13.09.2024 13:15:00;13.09.2024 13:30:00;74.7;74.7;;74.7;74.7;
13.09.2024 13:30:00;13.09.2024 13:45:00;68.41;68.41;;68.41;68.41;
13.09.2024 13:30:00;13.09.2024 14:00:00;;;-2.55;;;
13.09.2024 13:45:00;13.09.2024 14:00:00;55.29;55.29;;55.29;55.29;
13.09.2024 14:00:00;13.09.2024 14:15:00;63;62.33;;63;62.33;
13.09.2024 14:00:00;13.09.2024 14:30:00;;;46.35;;;
13.09.2024 14:00:00;13.09.2024 15:00:00;;;;;;109.89
13.09.2024 14:15:00;13.09.2024 14:30:00;61.8;61.8;;61.8;61.8;
13.09.2024 14:30:00;13.09.2024 14:45:00;60.95;59.82;;60.95;59.82;
13.09.2024 14:30:00;13.09.2024 15:00:00;;;16.85;;;
13.09.2024 14:45:00;13.09.2024 15:00:00;66.01;66.01;;66.01;66.01;
13.09.2024 15:00:00;13.09.2024 15:15:00;70.9;19.35;;70.9;19.35;
13.09.2024 15:00:00;13.09.2024 15:30:00;;;26.1;;;
13.09.2024 15:00:00;13.09.2024 16:00:00;;;;;;102.76
13.09.2024 15:15:00;13.09.2024 15:30:00;71.8;44.5;;71.8;44.5;
13.09.2024 15:30:00;13.09.2024 15:45:00;80.2;80.2;;80.2;80.2;
13.09.2024 15:30:00;13.09.2024 16:00:00;;;-26.1;;;
13.09.2024 15:45:00;13.09.2024 16:00:00;85.1;85.1;;85.1;85.1;
13.09.2024 16:00:00;13.09.2024 16:15:00;67.79;63.74;;67.79;63.74;
13.09.2024 16:00:00;13.09.2024 16:30:00;;;4.96;;;
13.09.2024 16:00:00;13.09.2024 17:00:00;;;;;;102.52
13.09.2024 16:15:00;13.09.2024 16:30:00;78.95;78.95;;78.95;78.95;
13.09.2024 16:30:00;13.09.2024 16:45:00;82.01;82.01;;82.01;82.01;
13.09.2024 16:30:00;13.09.2024 17:00:00;;;23.65;;;
13.09.2024 16:45:00;13.09.2024 17:00:00;92.33;92.33;;92.33;92.33;
13.09.2024 17:00:00;13.09.2024 17:15:00;68.47;68.47;;68.47;68.47;
13.09.2024 17:00:00;13.09.2024 17:30:00;;;14.86;;;
13.09.2024 17:00:00;13.09.2024 18:00:00;;;;;;88.64
13.09.2024 17:15:00;13.09.2024 17:30:00;84.55;84.55;;84.55;84.55;
13.09.2024 17:30:00;13.09.2024 17:45:00;95.78;95.78;;95.78;95.78;
13.09.2024 17:30:00;13.09.2024 18:00:00;;;43.12;;;
13.09.2024 17:45:00;13.09.2024 18:00:00;105.77;105.77;;105.77;105.77;
13.09.2024 18:00:00;13.09.2024 18:15:00;65.05;33.7;;81.01;81.01;
13.09.2024 18:00:00;13.09.2024 18:30:00;;;66.33;;;
13.09.2024 18:00:00;13.09.2024 19:00:00;;;;;;97.46
13.09.2024 18:15:00;13.09.2024 18:30:00;75.08;98.95;;98.95;98.95;
13.09.2024 18:30:00;13.09.2024 18:45:00;85.07;104.99;;104.99;104.99;
13.09.2024 18:30:00;13.09.2024 19:00:00;;;94.27;;;
13.09.2024 18:45:00;13.09.2024 19:00:00;104.9;110;;104.9;110;
13.09.2024 19:00:00;13.09.2024 19:15:00;94.74;94.74;;94.74;94.74;
13.09.2024 19:00:00;13.09.2024 19:30:00;;;92.88;;;
13.09.2024 19:00:00;13.09.2024 20:00:00;;;;;;101.23
13.09.2024 19:15:00;13.09.2024 19:30:00;93.79;93.79;;93.79;93.79;
13.09.2024 19:30:00;13.09.2024 19:45:00;95.97;106.7;;106.7;106.7;
13.09.2024 19:30:00;13.09.2024 20:00:00;;;108.21;;;
13.09.2024 19:45:00;13.09.2024 20:00:00;73.99;125.17;;109.71;125.17;
13.09.2024 20:00:00;13.09.2024 20:15:00;113.83;131;;113.83;159.9;
13.09.2024 20:00:00;13.09.2024 20:30:00;;;105.46;;;
13.09.2024 20:00:00;13.09.2024 21:00:00;;;;;;97.36
13.09.2024 20:15:00;13.09.2024 20:30:00;104.92;107;;104.92;107;
13.09.2024 20:30:00;13.09.2024 20:45:00;97.5;110.12;;97.5;110.12;
13.09.2024 20:30:00;13.09.2024 21:00:00;;;94.56;;;
13.09.2024 20:45:00;13.09.2024 21:00:00;73.19;79;;73.19;79;
13.09.2024 21:00:00;13.09.2024 21:15:00;105.58;105.58;;105.58;105.58;
13.09.2024 21:00:00;13.09.2024 21:30:00;;;99.29;;;
13.09.2024 21:00:00;13.09.2024 22:00:00;;;;;;74.6
13.09.2024 21:15:00;13.09.2024 21:30:00;93.01;93.01;;93.01;93.01;
13.09.2024 21:30:00;13.09.2024 21:45:00;84.06;84.06;;84.06;84.06;
13.09.2024 21:30:00;13.09.2024 22:00:00;;;74.26;;;
13.09.2024 21:45:00;13.09.2024 22:00:00;64.47;64.47;;64.47;64.47;
13.09.2024 22:00:00;13.09.2024 22:15:00;89.43;89.43;;89.43;94;
13.09.2024 22:00:00;13.09.2024 22:30:00;;;80.13;;;
13.09.2024 22:00:00;13.09.2024 23:00:00;;;;;;75.43
13.09.2024 22:15:00;13.09.2024 22:30:00;70.82;70.82;;70.82;70.82;
13.09.2024 22:30:00;13.09.2024 22:45:00;75.26;94;;75.26;94;
13.09.2024 22:30:00;13.09.2024 23:00:00;;;83.89;;;
13.09.2024 22:45:00;13.09.2024 23:00:00;71.16;73.79;;71.16;73.79;
13.09.2024 23:00:00;13.09.2024 23:15:00;80.91;93;;80.91;147.1;
13.09.2024 23:00:00;13.09.2024 23:30:00;;;78.33;;;
13.09.2024 23:00:00;14.09.2024 00:00:00;;;;;;62.15
13.09.2024 23:15:00;13.09.2024 23:30:00;73;79;;73;85;
13.09.2024 23:30:00;13.09.2024 23:45:00;53.08;81;;53.08;81;
13.09.2024 23:30:00;14.09.2024 00:00:00;;;54.87;;;
13.09.2024 23:45:00;14.09.2024 00:00:00;41.6;44;;41.6;87.3;
14.09.2024 00:00:00;14.09.2024 00:15:00;93.16;106.6;;93.16;106.6;
14.09.2024 00:00:00;14.09.2024 00:30:00;;;87.03;;;
14.09.2024 00:00:00;14.09.2024 01:00:00;;;;;;66.02
14.09.2024 00:15:00;14.09.2024 00:30:00;80.89;121;;80.89;121;
14.09.2024 00:30:00;14.09.2024 00:45:00;48.13;86.4;;48.13;86.4;
14.09.2024 00:30:00;14.09.2024 01:00:00;;;26.73;;;
14.09.2024 00:45:00;14.09.2024 01:00:00;41.9;54;;41.9;54;
14.09.2024 01:00:00;14.09.2024 01:15:00;74.29;83.49;;74.29;83.49;
14.09.2024 01:00:00;14.09.2024 01:30:00;;;60;;;
14.09.2024 01:00:00;14.09.2024 02:00:00;;;;;;61.23
14.09.2024 01:15:00;14.09.2024 01:30:00;66.2;66.2;;66.2;66.2;
14.09.2024 01:30:00;14.09.2024 01:45:00;54.51;54.51;;54.51;54.51;
14.09.2024 01:30:00;14.09.2024 02:00:00;;;48;;;
14.09.2024 01:45:00;14.09.2024 02:00:00;47.35;47.35;;47.35;47.35;
14.09.2024 02:00:00;14.09.2024 02:15:00;55.91;57;;55.91;57;
14.09.2024 02:00:00;14.09.2024 02:30:00;;;56.52;;;
14.09.2024 02:00:00;14.09.2024 03:00:00;;;;;;56.02
14.09.2024 02:15:00;14.09.2024 02:30:00;57.12;57.12;;57.12;57.12;
14.09.2024 02:30:00;14.09.2024 02:45:00;56.9;56.9;;56.9;56.9;
14.09.2024 02:30:00;14.09.2024 03:00:00;;;42.2;;;
14.09.2024 02:45:00;14.09.2024 03:00:00;54.15;76;;54.15;84.8;
14.09.2024 03:00:00;14.09.2024 03:15:00;62.6;62.6;;62.6;62.6;
14.09.2024 03:00:00;14.09.2024 03:30:00;;;60.95;;;
14.09.2024 03:00:00;14.09.2024 04:00:00;;;;;;57.42
14.09.2024 03:15:00;14.09.2024 03:30:00;59.3;59.3;;59.3;59.3;
14.09.2024 03:30:00;14.09.2024 03:45:00;57.4;57.4;;57.4;57.4;
14.09.2024 03:30:00;14.09.2024 04:00:00;;;26.39;;;
14.09.2024 03:45:00;14.09.2024 04:00:00;50.37;50.37;;50.37;50.37;
14.09.2024 04:00:00;14.09.2024 04:15:00;41.21;67;;41.21;106.3;
14.09.2024 04:00:00;14.09.2024 04:30:00;;;46.19;;;
14.09.2024 04:00:00;14.09.2024 05:00:00;;;;;;57.21
14.09.2024 04:15:00;14.09.2024 04:30:00;51.18;71;;51.18;80.44;
14.09.2024 04:30:00;14.09.2024 04:45:00;52.16;63.01;;52.16;63.01;
14.09.2024 04:30:00;14.09.2024 05:00:00;;;26.71;;;
14.09.2024 04:45:00;14.09.2024 05:00:00;54.26;54.26;;54.26;54.26;
14.09.2024 05:00:00;14.09.2024 05:15:00;44.87;44.87;;44.87;44.87;
14.09.2024 05:00:00;14.09.2024 05:30:00;;;27.68;;;
14.09.2024 05:00:00;14.09.2024 06:00:00;;;;;;55.75
14.09.2024 05:15:00;14.09.2024 05:30:00;48.5;48.5;;48.5;48.5;
14.09.2024 05:30:00;14.09.2024 05:45:00;53.14;53.14;;53.14;53.14;
14.09.2024 05:30:00;14.09.2024 06:00:00;;;57.92;;;
14.09.2024 05:45:00;14.09.2024 06:00:00;62.69;62.69;;62.69;62.69;
14.09.2024 06:00:00;14.09.2024 06:15:00;53.7;53.7;;53.7;53.7;
14.09.2024 06:00:00;14.09.2024 06:30:00;;;40.89;;;
14.09.2024 06:00:00;14.09.2024 07:00:00;;;;;;65
14.09.2024 06:15:00;14.09.2024 06:30:00;48.37;48.37;;48.37;48.37;
14.09.2024 06:30:00;14.09.2024 06:45:00;67.29;67.29;;67.29;67.29;
14.09.2024 06:30:00;14.09.2024 07:00:00;;;71.13;;;
14.09.2024 06:45:00;14.09.2024 07:00:00;74.96;74.96;;74.96;74.96;
14.09.2024 07:00:00;14.09.2024 07:15:00;67.84;79;;67.84;141;
14.09.2024 07:00:00;14.09.2024 07:30:00;;;56.92;;;
14.09.2024 07:00:00;14.09.2024 08:00:00;;;;;;80.1
14.09.2024 07:15:00;14.09.2024 07:30:00;69.04;101;;69.04;103;
14.09.2024 07:30:00;14.09.2024 07:45:00;73.66;82;;73.66;82;
14.09.2024 07:30:00;14.09.2024 08:00:00;;;73.18;;;
14.09.2024 07:45:00;14.09.2024 08:00:00;72.7;72.7;;72.7;72.7;
14.09.2024 08:00:00;14.09.2024 08:15:00;88.74;132.38;;88.74;132.38;
14.09.2024 08:00:00;14.09.2024 08:30:00;;;63.72;;;
14.09.2024 08:00:00;14.09.2024 09:00:00;;;;;;85.1
14.09.2024 08:15:00;14.09.2024 08:30:00;80.22;80.22;;80.22;80.22;
14.09.2024 08:30:00;14.09.2024 08:45:00;73.9;73.9;;73.9;73.9;
14.09.2024 08:30:00;14.09.2024 09:00:00;;;74;;;
14.09.2024 08:45:00;14.09.2024 09:00:00;80.86;74.1;;80.86;80.86;
14.09.2024 09:00:00;14.09.2024 09:15:00;89.92;124;;89.92;124;
14.09.2024 09:00:00;14.09.2024 09:30:00;;;60.44;;;
14.09.2024 09:00:00;14.09.2024 10:00:00;;;;;;91.11
14.09.2024 09:15:00;14.09.2024 09:30:00;77.03;77.03;;77.03;77.03;
14.09.2024 09:30:00;14.09.2024 09:45:00;68.9;68.9;;68.9;68.9;
14.09.2024 09:30:00;14.09.2024 10:00:00;;;61.92;;;
14.09.2024 09:45:00;14.09.2024 10:00:00;54.93;54.93;;54.93;54.93;
14.09.2024 10:00:00;14.09.2024 10:15:00;76.92;76.92;;76.92;76.92;
14.09.2024 10:00:00;14.09.2024 10:30:00;;;67.32;;;
14.09.2024 10:00:00;14.09.2024 11:00:00;;;;;;84.02
14.09.2024 10:15:00;14.09.2024 10:30:00;59.42;59.42;;59.42;59.42;
14.09.2024 10:30:00;14.09.2024 10:45:00;43.51;43.51;;43.51;43.51;
14.09.2024 10:30:00;14.09.2024 11:00:00;;;26.32;;;
14.09.2024 10:45:00;14.09.2024 11:00:00;9.13;9.13;;9.13;9.13;
14.09.2024 11:00:00;14.09.2024 11:15:00;40.51;40.51;;40.51;40.51;
14.09.2024 11:00:00;14.09.2024 11:30:00;;;6.56;;;
14.09.2024 11:00:00;14.09.2024 12:00:00;;;;;;74.78
14.09.2024 11:15:00;14.09.2024 11:30:00;14.67;14.67;;14.67;14.67;
14.09.2024 11:30:00;14.09.2024 11:45:00;7.39;7.39;;7.39;7.39;
14.09.2024 11:30:00;14.09.2024 12:00:00;;;0.08;;;
14.09.2024 11:45:00;14.09.2024 12:00:00;-7.23;-7.23;;-7.23;-7.23;
14.09.2024 12:00:00;14.09.2024 12:15:00;20.01;20.01;;20.01;20.01;
14.09.2024 12:00:00;14.09.2024 12:30:00;;;6.55;;;
14.09.2024 12:00:00;14.09.2024 13:00:00;;;;;;74.72
14.09.2024 12:15:00;14.09.2024 12:30:00;0.98;3.36;;3.36;3.36;
14.09.2024 12:30:00;14.09.2024 12:45:00;0;3.32;;1.3;3.32;
14.09.2024 12:30:00;14.09.2024 13:00:00;;;0.09;;;
14.09.2024 12:45:00;14.09.2024 13:00:00;-15.7;-3.14;;-3.14;-3.14;
14.09.2024 13:00:00;14.09.2024 13:15:00;9.97;9.97;;9.97;9.97;
14.09.2024 13:00:00;14.09.2024 13:30:00;;;6.45;;;
14.09.2024 13:00:00;14.09.2024 14:00:00;;;;;;74.78
14.09.2024 13:15:00;14.09.2024 13:30:00;2.93;2.93;;2.93;2.93;
14.09.2024 13:30:00;14.09.2024 13:45:00;-0.05;2;;1.95;2;
14.09.2024 13:30:00;14.09.2024 14:00:00;;;0.19;;;
14.09.2024 13:45:00;14.09.2024 14:00:00;-8.2;-1.62;;-8.2;-1.62;
14.09.2024 14:00:00;14.09.2024 14:15:00;-2.81;-2.81;;-2.81;-2.81;
14.09.2024 14:00:00;14.09.2024 14:30:00;;;-0.06;;;
14.09.2024 14:00:00;14.09.2024 15:00:00;;;;;;74.36
14.09.2024 14:15:00;14.09.2024 14:30:00;2.69;2.69;;2.69;2.69;
14.09.2024 14:30:00;14.09.2024 14:45:00;3.43;3.43;;3.43;3.43;
14.09.2024 14:30:00;14.09.2024 15:00:00;;;6.7;;;
14.09.2024 14:45:00;14.09.2024 15:00:00;9.97;9.97;;9.97;9.97;
14.09.2024 15:00:00;14.09.2024 15:15:00;-7.89;-7.89;;-7.89;-7.89;
14.09.2024 15:00:00;14.09.2024 15:30:00;;;-0.64;;;
14.09.2024 15:00:00;14.09.2024 16:00:00;;;;;;74.78
14.09.2024 15:15:00;14.09.2024 15:30:00;6.62;6.62;;6.62;6.62;
14.09.2024 15:30:00;14.09.2024 15:45:00;1.52;1.52;;1.52;1.52;
14.09.2024 15:30:00;14.09.2024 16:00:00;;;7.28;;;
14.09.2024 15:45:00;14.09.2024 16:00:00;20.87;21.91;;20.87;21.91;
14.09.2024 16:00:00;14.09.2024 16:15:00;-11.06;-11.06;;-11.06;-11.06;
14.09.2024 16:00:00;14.09.2024 16:30:00;;;-0.12;;;
14.09.2024 16:00:00;14.09.2024 17:00:00;;;;;;93.46
14.09.2024 16:15:00;14.09.2024 16:30:00;10.81;10.81;;10.81;10.81;
14.09.2024 16:30:00;14.09.2024 16:45:00;23.6;23.6;;23.6;23.6;
14.09.2024 16:30:00;14.09.2024 17:00:00;;;6.76;;;
14.09.2024 16:45:00;14.09.2024 17:00:00;39.45;39.45;;39.45;39.45;
14.09.2024 17:00:00;14.09.2024 17:15:00;18.21;18.21;;18.21;18.21;
14.09.2024 17:00:00;14.09.2024 17:30:00;;;36.89;;;
14.09.2024 17:00:00;14.09.2024 18:00:00;;;;;;87.6
14.09.2024 17:15:00;14.09.2024 17:30:00;57.95;57.95;;57.95;57.95;
14.09.2024 17:30:00;14.09.2024 17:45:00;79.99;79.99;;79.99;79.99;
14.09.2024 17:30:00;14.09.2024 18:00:00;;;16.18;;;
14.09.2024 17:45:00;14.09.2024 18:00:00;99.06;99.06;;99.06;99.06;
14.09.2024 18:00:00;14.09.2024 18:15:00;69.46;69.46;;69.46;69.46;
14.09.2024 18:00:00;14.09.2024 18:30:00;;;39.02;;;
14.09.2024 18:00:00;14.09.2024 19:00:00;;;;;;95.29
14.09.2024 18:15:00;14.09.2024 18:30:00;82.49;82.49;;82.49;82.49;
14.09.2024 18:30:00;14.09.2024 18:45:00;104.28;104.28;;104.28;104.28;
14.09.2024 18:30:00;14.09.2024 19:00:00;;;77.38;;;
14.09.2024 18:45:00;14.09.2024 19:00:00;124.93;124.93;;124.93;124.93;
14.09.2024 19:00:00;14.09.2024 19:15:00;91.65;43.82;;91.65;91.65;
14.09.2024 19:00:00;14.09.2024 19:30:00;;;81.21;;;
14.09.2024 19:00:00;14.09.2024 20:00:00;;;;;;125
14.09.2024 19:15:00;14.09.2024 19:30:00;107.98;118.6;;118.6;118.6;
14.09.2024 19:30:00;14.09.2024 19:45:00;109.94;139.94;;139.94;139.94;
14.09.2024 19:30:00;14.09.2024 20:00:00;;;89.33;;;
14.09.2024 19:45:00;14.09.2024 20:00:00;124.5;149.81;;149.81;149.81;
14.09.2024 20:00:00;14.09.2024 20:15:00;149.55;149.55;;149.55;150.4;
14.09.2024 20:00:00;14.09.2024 20:30:00;;;85.8;;;
14.09.2024 20:00:00;14.09.2024 21:00:00;;;;;;117.8
14.09.2024 20:15:00;14.09.2024 20:30:00;126.31;126.31;;126.31;135;
14.09.2024 20:30:00;14.09.2024 20:45:00;104.21;118;;104.21;125.4;
14.09.2024 20:30:00;14.09.2024 21:00:00;;;97.67;;;
14.09.2024 20:45:00;14.09.2024 21:00:00;91.14;91.14;;91.14;116;
14.09.2024 21:00:00;14.09.2024 21:15:00;120.61;122;;120.61;122;
14.09.2024 21:00:00;14.09.2024 21:30:00;;;70.02;;;
14.09.2024 21:00:00;14.09.2024 22:00:00;;;;;;98.2
14.09.2024 21:15:00;14.09.2024 21:30:00;106.92;90.51;;111.05;111.05;
14.09.2024 21:30:00;14.09.2024 21:45:00;79.47;84.75;;91.95;92.16;
14.09.2024 21:30:00;14.09.2024 22:00:00;;;51.37;;;
14.09.2024 21:45:00;14.09.2024 22:00:00;69;18;;94.4;94.4;
14.09.2024 22:00:00;14.09.2024 22:15:00;107.9;91.01;;107.9;107.9;
14.09.2024 22:00:00;14.09.2024 22:30:00;;;86.44;;;
14.09.2024 22:00:00;14.09.2024 23:00:00;;;;;;90.12
14.09.2024 22:15:00;14.09.2024 22:30:00;96;91.01;;96;96;
14.09.2024 22:30:00;14.09.2024 22:45:00;91.19;91.19;;91.19;91.19;
14.09.2024 22:30:00;14.09.2024 23:00:00;;;90.66;;;
14.09.2024 22:45:00;14.09.2024 23:00:00;65.39;90.12;;95.47;95.47;
14.09.2024 23:00:00;14.09.2024 23:15:00;97.85;97.85;;97.85;97.85;
14.09.2024 23:00:00;14.09.2024 23:30:00;;;85.39;;;
14.09.2024 23:00:00;15.09.2024 00:00:00;;;;;;74.87
14.09.2024 23:15:00;14.09.2024 23:30:00;88.7;88.7;;88.7;88.7;
14.09.2024 23:30:00;14.09.2024 23:45:00;71.05;83.43;;83.43;83.43;
14.09.2024 23:30:00;15.09.2024 00:00:00;;;76.57;;;
14.09.2024 23:45:00;15.09.2024 00:00:00;35.93;69.72;;69.72;69.72;
15.09.2024 00:00:00;15.09.2024 00:15:00;92.05;92.05;;92.05;92.05;
15.09.2024 00:00:00;15.09.2024 00:30:00;;;86.63;;;
15.09.2024 00:00:00;15.09.2024 01:00:00;;;;;;77.84
15.09.2024 00:15:00;15.09.2024 00:30:00;81.21;81.21;;81.21;81.21;
15.09.2024 00:30:00;15.09.2024 00:45:00;72.7;72.7;;72.7;72.7;
15.09.2024 00:30:00;15.09.2024 01:00:00;;;23.37;;;
15.09.2024 00:45:00;15.09.2024 01:00:00;65.4;65.4;;65.4;65.4;
15.09.2024 01:00:00;15.09.2024 01:15:00;80.11;80.11;;80.11;80.11;
15.09.2024 01:00:00;15.09.2024 01:30:00;;;42.18;;;
15.09.2024 01:00:00;15.09.2024 02:00:00;;;;;;66.59
15.09.2024 01:15:00;15.09.2024 01:30:00;71.81;71.81;;71.81;71.81;
15.09.2024 01:30:00;15.09.2024 01:45:00;63.24;63.24;;63.24;63.24;
15.09.2024 01:30:00;15.09.2024 02:00:00;;;39.14;;;
15.09.2024 01:45:00;15.09.2024 02:00:00;51.2;51.2;;51.2;51.2;
15.09.2024 02:00:00;15.09.2024 02:15:00;69;69;;69;69;
15.09.2024 02:00:00;15.09.2024 02:30:00;;;31.48;;;
15.09.2024 02:00:00;15.09.2024 03:00:00;;;;;;62.42
15.09.2024 02:15:00;15.09.2024 02:30:00;65.09;65.09;;65.09;65.09;
15.09.2024 02:30:00;15.09.2024 02:45:00;59.83;59.83;;59.83;59.83;
15.09.2024 02:30:00;15.09.2024 03:00:00;;;27.11;;;
15.09.2024 02:45:00;15.09.2024 03:00:00;55.76;55.76;;55.76;55.76;
15.09.2024 03:00:00;15.09.2024 03:15:00;62.55;62.55;;62.55;62.55;
15.09.2024 03:00:00;15.09.2024 03:30:00;;;23.57;;;
15.09.2024 03:00:00;15.09.2024 04:00:00;;;;;;63.24
15.09.2024 03:15:00;15.09.2024 03:30:00;61;61;;61;61;
15.09.2024 03:30:00;15.09.2024 03:45:00;65.15;65.15;;65.15;65.15;
15.09.2024 03:30:00;15.09.2024 04:00:00;;;26.51;;;
15.09.2024 03:45:00;15.09.2024 04:00:00;64.27;64.27;;64.27;64.27;
15.09.2024 04:00:00;15.09.2024 04:15:00;62.6;62.6;;62.6;62.6;
15.09.2024 04:00:00;15.09.2024 04:30:00;;;32.6;;;
15.09.2024 04:00:00;15.09.2024 05:00:00;;;;;;61.55
15.09.2024 04:15:00;15.09.2024 04:30:00;63;63;;63;63;
15.09.2024 04:30:00;15.09.2024 04:45:00;66.7;66.7;;66.7;66.7;
15.09.2024 04:30:00;15.09.2024 05:00:00;;;24.13;;;
15.09.2024 04:45:00;15.09.2024 05:00:00;53.9;53.9;;53.9;53.9;
15.09.2024 05:00:00;15.09.2024 05:15:00;63.71;63.71;;63.71;63.71;
15.09.2024 05:00:00;15.09.2024 05:30:00;;;30.24;;;
15.09.2024 05:00:00;15.09.2024 06:00:00;;;;;;63.41
15.09.2024 05:15:00;15.09.2024 05:30:00;64.51;64.51;;64.51;64.51;
15.09.2024 05:30:00;15.09.2024 05:45:00;62.54;62.54;;62.54;62.54;
15.09.2024 05:30:00;15.09.2024 06:00:00;;;22.06;;;
15.09.2024 05:45:00;15.09.2024 06:00:00;62.89;62.89;;62.89;62.89;
15.09.2024 06:00:00;15.09.2024 06:15:00;68.63;68.63;;68.63;68.63;
15.09.2024 06:00:00;15.09.2024 06:30:00;;;36.14;;;
15.09.2024 06:00:00;15.09.2024 07:00:00;;;;;;64.4
15.09.2024 06:15:00;15.09.2024 06:30:00;59.68;59.68;;59.68;59.68;
15.09.2024 06:30:00;15.09.2024 06:45:00;63.6;63.6;;63.6;63.6;
15.09.2024 06:30:00;15.09.2024 07:00:00;;;33.19;;;
15.09.2024 06:45:00;15.09.2024 07:00:00;65.7;65.7;;65.7;65.7;
15.09.2024 07:00:00;15.09.2024 07:15:00;50;131;;95.44;131;
15.09.2024 07:00:00;15.09.2024 07:30:00;;;41.74;;;
15.09.2024 07:00:00;15.09.2024 08:00:00;;;;;;76.78
15.09.2024 07:15:00;15.09.2024 07:30:00;78.89;78.89;;78.89;78.89;
15.09.2024 07:30:00;15.09.2024 07:45:00;66.07;66.07;;66.07;66.07;
15.09.2024 07:30:00;15.09.2024 08:00:00;;;38.07;;;
15.09.2024 07:45:00;15.09.2024 08:00:00;65.04;65.04;;65.04;65.04;
15.09.2024 08:00:00;15.09.2024 08:15:00;99.98;130;;99.98;207.34;
15.09.2024 08:00:00;15.09.2024 08:30:00;;;22.56;;;
15.09.2024 08:00:00;15.09.2024 09:00:00;;;;;;76.25
15.09.2024 08:15:00;15.09.2024 08:30:00;81.07;81.07;;81.07;81.07;
15.09.2024 08:30:00;15.09.2024 08:45:00;66.59;66.59;;66.59;66.59;
15.09.2024 08:30:00;15.09.2024 09:00:00;;;36.5;;;
15.09.2024 08:45:00;15.09.2024 09:00:00;51.4;51.4;;51.4;51.4;
15.09.2024 09:00:00;15.09.2024 09:15:00;84.42;84.42;;84.42;137;
15.09.2024 09:00:00;15.09.2024 09:30:00;;;35.93;;;
15.09.2024 09:00:00;15.09.2024 10:00:00;;;;;;62.87
15.09.2024 09:15:00;15.09.2024 09:30:00;72.92;72.92;;72.92;72.92;
15.09.2024 09:30:00;15.09.2024 09:45:00;26.77;26.77;;26.77;26.77;
15.09.2024 09:30:00;15.09.2024 10:00:00;;;12.47;;;
15.09.2024 09:45:00;15.09.2024 10:00:00;7.21;7.21;;7.21;7.21;
15.09.2024 10:00:00;15.09.2024 10:15:00;52.8;52.8;;52.8;69.2;
15.09.2024 10:00:00;15.09.2024 10:30:00;;;37.23;;;
15.09.2024 10:00:00;15.09.2024 11:00:00;;;;;;13.2
15.09.2024 10:15:00;15.09.2024 10:30:00;21.67;21.67;;21.67;21.67;
15.09.2024 10:30:00;15.09.2024 10:45:00;-6.56;-6.56;;-6.56;-6.56;
15.09.2024 10:30:00;15.09.2024 11:00:00;;;-15.43;;;
15.09.2024 10:45:00;15.09.2024 11:00:00;-24.3;-24.3;;-24.3;-24.3;
15.09.2024 11:00:00;15.09.2024 11:15:00;18.2;18.2;;18.2;20;
15.09.2024 11:00:00;15.09.2024 11:30:00;;;12.32;;;
15.09.2024 11:00:00;15.09.2024 12:00:00;;;;;;-1
