Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
24.08.2024 23:45:00;25.08.2024 00:00:00;45.79;33.93;;33.93;33.93;
25.08.2024 00:00:00;25.08.2024 00:15:00;78.39;35;;21.66;21.66;
25.08.2024 00:00:00;25.08.2024 00:30:00;;;22.07;;;
25.08.2024 00:00:00;25.08.2024 01:00:00;;;;;;42.96
25.08.2024 00:15:00;25.08.2024 00:30:00;58.31;9.14;;9.14;9.14;
25.08.2024 00:30:00;25.08.2024 00:45:00;27.92;-4.26;;-4.26;-4.26;
25.08.2024 00:30:00;25.08.2024 01:00:00;;;-7.39;;;
25.08.2024 00:45:00;25.08.2024 01:00:00;5.09;-14.08;;-14.08;-14.08;
25.08.2024 01:00:00;25.08.2024 01:15:00;32.38;17;;17;17;
25.08.2024 01:00:00;25.08.2024 01:30:00;;;11.51;;;
25.08.2024 01:00:00;25.08.2024 02:00:00;;;;;;14.99
25.08.2024 01:15:00;25.08.2024 01:30:00;31.44;6.02;;6.02;6.02;
25.08.2024 01:30:00;25.08.2024 01:45:00;14.98;-2.23;;-2.23;-2.23;
25.08.2024 01:30:00;25.08.2024 02:00:00;;;-5.1;;;
25.08.2024 01:45:00;25.08.2024 02:00:00;4.91;-7.97;;-8.26;-8.26;
25.08.2024 02:00:00;25.08.2024 02:15:00;36.06;6.44;;6.44;6.44;
25.08.2024 02:00:00;25.08.2024 02:30:00;;;9.57;;;
25.08.2024 02:00:00;25.08.2024 03:00:00;;;;;;1
25.08.2024 02:15:00;25.08.2024 02:30:00;27.48;3;;3;3;
25.08.2024 02:30:00;25.08.2024 02:45:00;19.91;-0.95;;-0.95;-0.95;
25.08.2024 02:30:00;25.08.2024 03:00:00;;;-2.72;;;
25.08.2024 02:45:00;25.08.2024 03:00:00;14.97;-4.49;;-4.49;-4.49;
25.08.2024 03:00:00;25.08.2024 03:15:00;24.97;-0.25;;-0.25;-0.25;
25.08.2024 03:00:00;25.08.2024 03:30:00;;;0.58;;;
25.08.2024 03:00:00;25.08.2024 04:00:00;;;;;;0.99
25.08.2024 03:15:00;25.08.2024 03:30:00;19.97;-0.53;;-0.53;-0.53;
25.08.2024 03:30:00;25.08.2024 03:45:00;14.81;-0.37;;-0.37;-0.37;
25.08.2024 03:30:00;25.08.2024 04:00:00;;;0.13;;;
25.08.2024 03:45:00;25.08.2024 04:00:00;14.1;-1.65;;-1.65;-1.65;
25.08.2024 04:00:00;25.08.2024 04:15:00;21.16;1.99;;1.99;1.99;
25.08.2024 04:00:00;25.08.2024 04:30:00;;;1.04;;;
25.08.2024 04:00:00;25.08.2024 05:00:00;;;;;;2.35
25.08.2024 04:15:00;25.08.2024 04:30:00;10.39;0.08;;0.08;0.08;
25.08.2024 04:30:00;25.08.2024 04:45:00;22.49;0.62;;0.62;0.62;
25.08.2024 04:30:00;25.08.2024 05:00:00;;;0.32;;;
25.08.2024 04:45:00;25.08.2024 05:00:00;31.89;0.03;;0.03;0.03;
25.08.2024 05:00:00;25.08.2024 05:15:00;17.55;-0.38;;-0.38;-0.38;
25.08.2024 05:00:00;25.08.2024 05:30:00;;;1.67;;;
25.08.2024 05:00:00;25.08.2024 06:00:00;;;;;;3.71
25.08.2024 05:15:00;25.08.2024 05:30:00;22.48;2.65;;2.65;2.65;
25.08.2024 05:30:00;25.08.2024 05:45:00;24.97;2.5;;2.5;2.5;
25.08.2024 05:30:00;25.08.2024 06:00:00;;;1.18;;;
25.08.2024 05:45:00;25.08.2024 06:00:00;29.99;-0.15;;-0.15;-0.15;
25.08.2024 06:00:00;25.08.2024 06:15:00;21.31;0.04;;0.04;0.04;
25.08.2024 06:00:00;25.08.2024 06:30:00;;;0.47;;;
25.08.2024 06:00:00;25.08.2024 07:00:00;;;;;;2.11
25.08.2024 06:15:00;25.08.2024 06:30:00;28.98;0.9;;0.9;0.9;
25.08.2024 06:30:00;25.08.2024 06:45:00;24.95;4.41;;4.41;4.41;
25.08.2024 06:30:00;25.08.2024 07:00:00;;;10;;;
25.08.2024 06:45:00;25.08.2024 07:00:00;23.39;0;;0;0;
25.08.2024 07:00:00;25.08.2024 07:15:00;42.41;10.94;;1.93;10.94;
25.08.2024 07:00:00;25.08.2024 07:30:00;;;5.5;;;
25.08.2024 07:00:00;25.08.2024 08:00:00;;;;;;-2.13
25.08.2024 07:15:00;25.08.2024 07:30:00;27.37;0.06;;0.06;0.06;
25.08.2024 07:30:00;25.08.2024 07:45:00;9.96;0.06;;0.06;0.06;
25.08.2024 07:30:00;25.08.2024 08:00:00;;;-0.87;;;
25.08.2024 07:45:00;25.08.2024 08:00:00;-8.13;-1.8;;-1.8;-10.81;
25.08.2024 08:00:00;25.08.2024 08:15:00;59.91;15.01;;15.01;15.01;
25.08.2024 08:00:00;25.08.2024 08:30:00;;;8.87;;;
25.08.2024 08:00:00;25.08.2024 09:00:00;;;;;;-9.37
25.08.2024 08:15:00;25.08.2024 08:30:00;26.43;2.74;;2.74;2.74;
25.08.2024 08:30:00;25.08.2024 08:45:00;0.42;-0.63;;-0.63;-0.63;
25.08.2024 08:30:00;25.08.2024 09:00:00;;;-2.23;;;
25.08.2024 08:45:00;25.08.2024 09:00:00;-10.02;-10.02;;-10.02;-10.02;
25.08.2024 09:00:00;25.08.2024 09:15:00;52.45;24.64;;24.64;24.64;
25.08.2024 09:00:00;25.08.2024 09:30:00;;;13.38;;;
25.08.2024 09:00:00;25.08.2024 10:00:00;;;;;;-11.68
25.08.2024 09:15:00;25.08.2024 09:30:00;23.97;2.12;;2.12;2.12;
25.08.2024 09:30:00;25.08.2024 09:45:00;-4.9;-4.9;;-4.9;-4.9;
25.08.2024 09:30:00;25.08.2024 10:00:00;;;-13.38;;;
25.08.2024 09:45:00;25.08.2024 10:00:00;-23.47;-23.47;;-23.47;-23.47;
25.08.2024 10:00:00;25.08.2024 10:15:00;50.72;10.81;;10.81;10.81;
25.08.2024 10:00:00;25.08.2024 10:30:00;;;3.53;;;
25.08.2024 10:00:00;25.08.2024 11:00:00;;;;;;-25.71
25.08.2024 10:15:00;25.08.2024 10:30:00;13.68;-3.74;;-3.74;-3.74;
25.08.2024 10:30:00;25.08.2024 10:45:00;-5;-5;;-5;-5;
25.08.2024 10:30:00;25.08.2024 11:00:00;;;-6.93;;;
25.08.2024 10:45:00;25.08.2024 11:00:00;-18.31;-18.31;;-18.31;-18.31;
25.08.2024 11:00:00;25.08.2024 11:15:00;34.97;32.2;;3.05;32.2;
25.08.2024 11:00:00;25.08.2024 11:30:00;;;6.05;;;
25.08.2024 11:00:00;25.08.2024 12:00:00;;;;;;-37.4
25.08.2024 11:15:00;25.08.2024 11:30:00;18.32;-20.1;;-3.92;-20.1;
25.08.2024 11:30:00;25.08.2024 11:45:00;-6.74;-9.9;;-6.74;-9.9;
25.08.2024 11:30:00;25.08.2024 12:00:00;;;-7.93;;;
25.08.2024 11:45:00;25.08.2024 12:00:00;-19.19;-29;;-19.19;-29;
25.08.2024 12:00:00;25.08.2024 12:15:00;30.48;5.32;;5.32;5.32;
25.08.2024 12:00:00;25.08.2024 12:30:00;;;0.71;;;
25.08.2024 12:00:00;25.08.2024 13:00:00;;;;;;-43.54
25.08.2024 12:15:00;25.08.2024 12:30:00;-3.49;-3.91;;-3.91;-3.91;
25.08.2024 12:30:00;25.08.2024 12:45:00;-14.1;-14.1;;-14.1;-14.1;
25.08.2024 12:30:00;25.08.2024 13:00:00;;;-8.99;;;
25.08.2024 12:45:00;25.08.2024 13:00:00;-29.46;-33.33;;-33.33;-33.33;
25.08.2024 13:00:00;25.08.2024 13:15:00;1.23;5.09;;-8.07;-9.9;
25.08.2024 13:00:00;25.08.2024 13:30:00;;;-7.46;;;
25.08.2024 13:00:00;25.08.2024 14:00:00;;;;;;-44.8
25.08.2024 13:15:00;25.08.2024 13:30:00;4.91;-20;;-14;-20;
25.08.2024 13:30:00;25.08.2024 13:45:00;-1.34;-15;;-21.88;-15;
25.08.2024 13:30:00;25.08.2024 14:00:00;;;-12.14;;;
25.08.2024 13:45:00;25.08.2024 14:00:00;-12.3;-27.1;;-28.05;-27.1;
25.08.2024 14:00:00;25.08.2024 14:15:00;-16.08;-29.87;;-29.87;-29.87;
25.08.2024 14:00:00;25.08.2024 14:30:00;;;-17.48;;;
25.08.2024 14:00:00;25.08.2024 15:00:00;;;;;;-43.28
25.08.2024 14:15:00;25.08.2024 14:30:00;-11;-24.86;;-24.86;-24.86;
25.08.2024 14:30:00;25.08.2024 14:45:00;4.97;-11.72;;-11.72;-11.72;
25.08.2024 14:30:00;25.08.2024 15:00:00;;;-6.63;;;
25.08.2024 14:45:00;25.08.2024 15:00:00;14.99;-1.54;;-1.54;-1.54;
25.08.2024 15:00:00;25.08.2024 15:15:00;-34.89;-20.2;;-40.17;-40.17;
25.08.2024 15:00:00;25.08.2024 15:30:00;;;-17.49;;;
25.08.2024 15:00:00;25.08.2024 16:00:00;;;;;;-11.7
25.08.2024 15:15:00;25.08.2024 15:30:00;-10.05;-14.79;;-14.79;-14.79;
25.08.2024 15:30:00;25.08.2024 15:45:00;18.15;-1.56;;-1.56;-1.56;
25.08.2024 15:30:00;25.08.2024 16:00:00;;;4.93;;;
25.08.2024 15:45:00;25.08.2024 16:00:00;35.04;11.41;;11.41;11.41;
25.08.2024 16:00:00;25.08.2024 16:15:00;-20.05;-50.04;;-50.04;-50.04;
25.08.2024 16:00:00;25.08.2024 16:30:00;;;-1.97;;;
25.08.2024 16:00:00;25.08.2024 17:00:00;;;;;;0.01
25.08.2024 16:15:00;25.08.2024 16:30:00;9.24;-10.07;;-10.07;-10.07;
25.08.2024 16:30:00;25.08.2024 16:45:00;43.86;-30;;6.02;-3;
25.08.2024 16:30:00;25.08.2024 17:00:00;;;-0.03;;;
25.08.2024 16:45:00;25.08.2024 17:00:00;80.98;29.95;;46.05;46.05;
25.08.2024 17:00:00;25.08.2024 17:15:00;0.41;-69.5;;-78.63;-137;
25.08.2024 17:00:00;25.08.2024 17:30:00;;;-0.21;;;
25.08.2024 17:00:00;25.08.2024 18:00:00;;;;;;95.85
25.08.2024 17:15:00;25.08.2024 17:30:00;39.78;-48.5;;-24;-24;
25.08.2024 17:30:00;25.08.2024 17:45:00;90.19;72;;21.1;21.1;
25.08.2024 17:30:00;25.08.2024 18:00:00;;;1.09;;;
25.08.2024 17:45:00;25.08.2024 18:00:00;110.37;94;;115.35;115.35;
25.08.2024 18:00:00;25.08.2024 18:15:00;57.72;-51.9;;-33.17;-33.17;
25.08.2024 18:00:00;25.08.2024 18:30:00;;;14.17;;;
25.08.2024 18:00:00;25.08.2024 19:00:00;;;;;;179.91
25.08.2024 18:15:00;25.08.2024 18:30:00;84.69;7.88;;66.97;39.6;
25.08.2024 18:30:00;25.08.2024 18:45:00;117.87;103.46;;103.46;103.46;
25.08.2024 18:30:00;25.08.2024 19:00:00;;;55.23;;;
25.08.2024 18:45:00;25.08.2024 19:00:00;151.9;153.95;;153.95;153.95;
25.08.2024 19:00:00;25.08.2024 19:15:00;88.67;-32.8;;71.27;120;
25.08.2024 19:00:00;25.08.2024 19:30:00;;;77.09;;;
25.08.2024 19:00:00;25.08.2024 20:00:00;;;;;;179.93
25.08.2024 19:15:00;25.08.2024 19:30:00;111.55;95;;95;95;
25.08.2024 19:30:00;25.08.2024 19:45:00;127.41;132;;111.52;132;
25.08.2024 19:30:00;25.08.2024 20:00:00;;;92.93;;;
25.08.2024 19:45:00;25.08.2024 20:00:00;117.5;113.68;;182.21;113.68;
25.08.2024 20:00:00;25.08.2024 20:15:00;129.98;60;;112.83;113;
25.08.2024 20:00:00;25.08.2024 20:30:00;;;93.51;;;
25.08.2024 20:00:00;25.08.2024 21:00:00;;;;;;238.33
25.08.2024 20:15:00;25.08.2024 20:30:00;116.31;117.4;;113.96;117.4;
25.08.2024 20:30:00;25.08.2024 20:45:00;102.73;131;;119.99;131;
25.08.2024 20:30:00;25.08.2024 21:00:00;;;94.51;;;
25.08.2024 20:45:00;25.08.2024 21:00:00;89.13;139.6;;119.42;155;
25.08.2024 21:00:00;25.08.2024 21:15:00;129.07;128.31;;120;154.9;
25.08.2024 21:00:00;25.08.2024 21:30:00;;;105.64;;;
25.08.2024 21:00:00;25.08.2024 22:00:00;;;;;;199.07
25.08.2024 21:15:00;25.08.2024 21:30:00;111.38;110;;112.79;110;
25.08.2024 21:30:00;25.08.2024 21:45:00;93.48;96.94;;105.52;96.94;
25.08.2024 21:30:00;25.08.2024 22:00:00;;;98.2;;;
25.08.2024 21:45:00;25.08.2024 22:00:00;74.07;80.1;;103.63;80.1;
25.08.2024 22:00:00;25.08.2024 22:15:00;119;111.52;;111.52;124.9;
25.08.2024 22:00:00;25.08.2024 22:30:00;;;106.43;;;
25.08.2024 22:00:00;25.08.2024 23:00:00;;;;;;163.54
25.08.2024 22:15:00;25.08.2024 22:30:00;109.45;101.34;;101.34;110;
25.08.2024 22:30:00;25.08.2024 22:45:00;77.55;99.77;;99.77;99.77;
25.08.2024 22:30:00;25.08.2024 23:00:00;;;91.57;;;
25.08.2024 22:45:00;25.08.2024 23:00:00;70;83.38;;83.38;83.38;
25.08.2024 23:00:00;25.08.2024 23:15:00;118.01;115;;112.81;115;
25.08.2024 23:00:00;25.08.2024 23:30:00;;;101.45;;;
25.08.2024 23:00:00;26.08.2024 00:00:00;;;;;;117.72
25.08.2024 23:15:00;25.08.2024 23:30:00;107.3;87.89;;103.04;87.89;
25.08.2024 23:30:00;25.08.2024 23:45:00;84.24;81.1;;88.3;81.1;
25.08.2024 23:30:00;26.08.2024 00:00:00;;;85.43;;;
25.08.2024 23:45:00;26.08.2024 00:00:00;54.44;64;;79.94;64;
26.08.2024 00:00:00;26.08.2024 00:15:00;105;109.01;;109.01;116.2;
26.08.2024 00:00:00;26.08.2024 00:30:00;;;75.04;;;
26.08.2024 00:00:00;26.08.2024 01:00:00;;;;;;107.62
26.08.2024 00:15:00;26.08.2024 00:30:00;99.94;99.3;;99.3;99.3;
26.08.2024 00:30:00;26.08.2024 00:45:00;80.28;71;;81.92;71;
26.08.2024 00:30:00;26.08.2024 01:00:00;;;25.18;;;
26.08.2024 00:45:00;26.08.2024 01:00:00;54.82;55;;57.87;55;
26.08.2024 01:00:00;26.08.2024 01:15:00;97.46;92;;87.63;100;
26.08.2024 01:00:00;26.08.2024 01:30:00;;;51.1;;;
26.08.2024 01:00:00;26.08.2024 02:00:00;;;;;;96.07
26.08.2024 01:15:00;26.08.2024 01:30:00;89.08;78;;81.93;95;
26.08.2024 01:30:00;26.08.2024 01:45:00;76.62;65;;75.71;60;
26.08.2024 01:30:00;26.08.2024 02:00:00;;;38.64;;;
26.08.2024 01:45:00;26.08.2024 02:00:00;48.92;17;;81.92;60;
26.08.2024 02:00:00;26.08.2024 02:15:00;90.77;86.4;;87.26;87.26;
26.08.2024 02:00:00;26.08.2024 02:30:00;;;54.86;;;
26.08.2024 02:00:00;26.08.2024 03:00:00;;;;;;95.05
26.08.2024 02:15:00;26.08.2024 02:30:00;83.53;77.2;;84.35;84.35;
26.08.2024 02:30:00;26.08.2024 02:45:00;68.41;73.2;;81.96;73.2;
26.08.2024 02:30:00;26.08.2024 03:00:00;;;24.82;;;
26.08.2024 02:45:00;26.08.2024 03:00:00;64.75;60;;78.27;60;
26.08.2024 03:00:00;26.08.2024 03:15:00;84.15;66.4;;88.42;88.42;
26.08.2024 03:00:00;26.08.2024 03:30:00;;;37.63;;;
26.08.2024 03:00:00;26.08.2024 04:00:00;;;;;;93.63
26.08.2024 03:15:00;26.08.2024 03:30:00;76.8;73.3;;83.45;74;
26.08.2024 03:30:00;26.08.2024 03:45:00;75.58;73;;81.94;80;
26.08.2024 03:30:00;26.08.2024 04:00:00;;;21.6;;;
26.08.2024 03:45:00;26.08.2024 04:00:00;71.7;65.7;;81.93;68;
26.08.2024 04:00:00;26.08.2024 04:15:00;54.11;71;;78.17;71;
26.08.2024 04:00:00;26.08.2024 04:30:00;;;30.24;;;
26.08.2024 04:00:00;26.08.2024 05:00:00;;;;;;94.41
26.08.2024 04:15:00;26.08.2024 04:30:00;64.7;70;;80.81;70;
26.08.2024 04:30:00;26.08.2024 04:45:00;81.93;70;;81.93;74;
26.08.2024 04:30:00;26.08.2024 05:00:00;;;21.36;;;
26.08.2024 04:45:00;26.08.2024 05:00:00;80.6;70;;80.6;77;
26.08.2024 05:00:00;26.08.2024 05:15:00;51.39;-2;;69.47;73;
26.08.2024 05:00:00;26.08.2024 05:30:00;;;46.7;;;
26.08.2024 05:00:00;26.08.2024 06:00:00;;;;;;99.67
26.08.2024 05:15:00;26.08.2024 05:30:00;79.62;52;;73.51;74;
26.08.2024 05:30:00;26.08.2024 05:45:00;102.7;92;;88.59;92;
26.08.2024 05:30:00;26.08.2024 06:00:00;;;46.76;;;
26.08.2024 05:45:00;26.08.2024 06:00:00;112.97;100;;114.71;100;
26.08.2024 06:00:00;26.08.2024 06:15:00;71.94;15.3;;81.81;100;
26.08.2024 06:00:00;26.08.2024 06:30:00;;;48.74;;;
26.08.2024 06:00:00;26.08.2024 07:00:00;;;;;;141.12
26.08.2024 06:15:00;26.08.2024 06:30:00;112.4;30;;113.96;115;
26.08.2024 06:30:00;26.08.2024 06:45:00;122.87;128;;122.87;128;
26.08.2024 06:30:00;26.08.2024 07:00:00;;;52.47;;;
26.08.2024 06:45:00;26.08.2024 07:00:00;138.07;132;;151.36;137;
26.08.2024 07:00:00;26.08.2024 07:15:00;117.61;68.75;;175.72;150.61;
26.08.2024 07:00:00;26.08.2024 07:30:00;;;52.59;;;
26.08.2024 07:00:00;26.08.2024 08:00:00;;;;;;154.23
26.08.2024 07:15:00;26.08.2024 07:30:00;136.41;68.8;;183.67;130;
26.08.2024 07:30:00;26.08.2024 07:45:00;141.96;78;;153.73;107;
26.08.2024 07:30:00;26.08.2024 08:00:00;;;58.5;;;
26.08.2024 07:45:00;26.08.2024 08:00:00;125.06;59.45;;125.06;76;
26.08.2024 08:00:00;26.08.2024 08:15:00;138.14;148;;271;181.9;
26.08.2024 08:00:00;26.08.2024 08:30:00;;;75.02;;;
26.08.2024 08:00:00;26.08.2024 09:00:00;;;;;;128.22
26.08.2024 08:15:00;26.08.2024 08:30:00;130.14;122;;131.02;109.7;
26.08.2024 08:30:00;26.08.2024 08:45:00;112.43;78;;116.76;75.1;
26.08.2024 08:30:00;26.08.2024 09:00:00;;;89.58;;;
26.08.2024 08:45:00;26.08.2024 09:00:00;85.09;5.91;;85.09;33.3;
26.08.2024 09:00:00;26.08.2024 09:15:00;128.22;133.3;;132.15;166.9;
26.08.2024 09:00:00;26.08.2024 09:30:00;;;80.45;;;
26.08.2024 09:00:00;26.08.2024 10:00:00;;;;;;106.89
26.08.2024 09:15:00;26.08.2024 09:30:00;116.47;85.1;;117.03;87.6;
26.08.2024 09:30:00;26.08.2024 09:45:00;82.03;39;;89;50.1;
26.08.2024 09:30:00;26.08.2024 10:00:00;;;73.35;;;
26.08.2024 09:45:00;26.08.2024 10:00:00;68.07;-15.69;;73.22;-6.5;
26.08.2024 10:00:00;26.08.2024 10:15:00;109.91;71;;116.92;106.2;
26.08.2024 10:00:00;26.08.2024 10:30:00;;;55.02;;;
26.08.2024 10:00:00;26.08.2024 11:00:00;;;;;;94.15
26.08.2024 10:15:00;26.08.2024 10:30:00;96.12;41;;81.99;50;
26.08.2024 10:30:00;26.08.2024 10:45:00;70.56;-6;;73.54;9.9;
26.08.2024 10:30:00;26.08.2024 11:00:00;;;42.38;;;
26.08.2024 10:45:00;26.08.2024 11:00:00;54.3;-49;;45.59;-24.9;
26.08.2024 11:00:00;26.08.2024 11:15:00;97.37;53;;89.51;59.3;
26.08.2024 11:00:00;26.08.2024 11:30:00;;;48.14;;;
26.08.2024 11:00:00;26.08.2024 12:00:00;;;;;;86.96
26.08.2024 11:15:00;26.08.2024 11:30:00;81.9;20;;72.09;10.01;
26.08.2024 11:30:00;26.08.2024 11:45:00;81.89;-3.01;;44.49;-3.01;
26.08.2024 11:30:00;26.08.2024 12:00:00;;;45.46;;;
26.08.2024 11:45:00;26.08.2024 12:00:00;67.85;-40;;15;-26.3;
26.08.2024 12:00:00;26.08.2024 12:15:00;95.48;48.91;;48.91;18.2;
26.08.2024 12:00:00;26.08.2024 12:30:00;;;33.82;;;
26.08.2024 12:00:00;26.08.2024 13:00:00;;;;;;94.04
26.08.2024 12:15:00;26.08.2024 12:30:00;81.77;18.73;;18.73;-2.62;
26.08.2024 12:30:00;26.08.2024 12:45:00;88.91;52.79;;13.11;-3.01;
26.08.2024 12:30:00;26.08.2024 13:00:00;;;29.98;;;
26.08.2024 12:45:00;26.08.2024 13:00:00;79.78;7.17;;7.17;-5;
26.08.2024 13:00:00;26.08.2024 13:15:00;94.92;23.81;;21.98;-3.01;
26.08.2024 13:00:00;26.08.2024 13:30:00;;;24.09;;;
26.08.2024 13:00:00;26.08.2024 14:00:00;;;;;;100.1
26.08.2024 13:15:00;26.08.2024 13:30:00;86.44;24.36;;24.36;-1.18;
26.08.2024 13:30:00;26.08.2024 13:45:00;84.45;26.96;;17.7;-1;
26.08.2024 13:30:00;26.08.2024 14:00:00;;;20.98;;;
26.08.2024 13:45:00;26.08.2024 14:00:00;83.79;15;;13.78;12.82;
26.08.2024 14:00:00;26.08.2024 14:15:00;89.9;12.96;;12.96;-8.6;
26.08.2024 14:00:00;26.08.2024 14:30:00;;;39.62;;;
26.08.2024 14:00:00;26.08.2024 15:00:00;;;;;;95.65
26.08.2024 14:15:00;26.08.2024 14:30:00;94.07;41;;39.98;-3.01;
26.08.2024 14:30:00;26.08.2024 14:45:00;102.78;50.06;;50.06;5.1;
26.08.2024 14:30:00;26.08.2024 15:00:00;;;62.42;;;
26.08.2024 14:45:00;26.08.2024 15:00:00;116.1;74.78;;74.78;36.34;
26.08.2024 15:00:00;26.08.2024 15:15:00;80;-24.2;;37.36;-20.4;
26.08.2024 15:00:00;26.08.2024 15:30:00;;;54.39;;;
26.08.2024 15:00:00;26.08.2024 16:00:00;;;;;;105.16
26.08.2024 15:15:00;26.08.2024 15:30:00;97.91;8;;66.49;-3.01;
26.08.2024 15:30:00;26.08.2024 15:45:00;114.1;73;;80.96;26;
26.08.2024 15:30:00;26.08.2024 16:00:00;;;49.34;;;
26.08.2024 15:45:00;26.08.2024 16:00:00;122.43;113;;91.99;67.3;
26.08.2024 16:00:00;26.08.2024 16:15:00;77.45;-12.8;;54.61;0.1;
26.08.2024 16:00:00;26.08.2024 16:30:00;;;58.86;;;
26.08.2024 16:00:00;26.08.2024 17:00:00;;;;;;128.49
26.08.2024 16:15:00;26.08.2024 16:30:00;97.47;9;;78.01;19.85;
26.08.2024 16:30:00;26.08.2024 16:45:00;119.91;95;;87.87;64.6;
26.08.2024 16:30:00;26.08.2024 17:00:00;;;57.23;;;
26.08.2024 16:45:00;26.08.2024 17:00:00;122.98;128.6;;119.99;85;
26.08.2024 17:00:00;26.08.2024 17:15:00;72.41;45;;71.02;71.02;
26.08.2024 17:00:00;26.08.2024 17:30:00;;;78.38;;;
26.08.2024 17:00:00;26.08.2024 18:00:00;;;;;;140.83
26.08.2024 17:15:00;26.08.2024 17:30:00;106.08;83.9;;95.25;83.9;
26.08.2024 17:30:00;26.08.2024 17:45:00;121.08;113.98;;113.98;113.98;
26.08.2024 17:30:00;26.08.2024 18:00:00;;;88.38;;;
26.08.2024 17:45:00;26.08.2024 18:00:00;145.08;134.76;;134.76;134.76;
26.08.2024 18:00:00;26.08.2024 18:15:00;88.81;60;;81.8;81.8;
26.08.2024 18:00:00;26.08.2024 18:30:00;;;96.18;;;
26.08.2024 18:00:00;26.08.2024 19:00:00;;;;;;184.25
26.08.2024 18:15:00;26.08.2024 18:30:00;107.5;102.4;;110.55;110.55;
26.08.2024 18:30:00;26.08.2024 18:45:00;132.05;118;;120;118;
26.08.2024 18:30:00;26.08.2024 19:00:00;;;122.78;;;
26.08.2024 18:45:00;26.08.2024 19:00:00;149.16;131;;205.46;131;
26.08.2024 19:00:00;26.08.2024 19:15:00;117.13;111;;117.13;117.13;
26.08.2024 19:00:00;26.08.2024 19:30:00;;;115.49;;;
26.08.2024 19:00:00;26.08.2024 20:00:00;;;;;;262.83
26.08.2024 19:15:00;26.08.2024 19:30:00;157.93;120.39;;158.62;158.62;
26.08.2024 19:30:00;26.08.2024 19:45:00;167.34;163.25;;200;200;
26.08.2024 19:30:00;26.08.2024 20:00:00;;;124.51;;;
26.08.2024 19:45:00;26.08.2024 20:00:00;177.6;204;;349.5;300;
26.08.2024 20:00:00;26.08.2024 20:15:00;264.69;129;;309.42;275;
26.08.2024 20:00:00;26.08.2024 20:30:00;;;123;;;
26.08.2024 20:00:00;26.08.2024 21:00:00;;;;;;305.45
26.08.2024 20:15:00;26.08.2024 20:30:00;228.93;194;;231.19;231.19;
26.08.2024 20:30:00;26.08.2024 20:45:00;179.64;193.85;;201.17;201.17;
26.08.2024 20:30:00;26.08.2024 21:00:00;;;123.26;;;
26.08.2024 20:45:00;26.08.2024 21:00:00;147.9;191.15;;191.15;191.15;
26.08.2024 21:00:00;26.08.2024 21:15:00;196.43;107.8;;215.44;170.3;
26.08.2024 21:00:00;26.08.2024 21:30:00;;;122.71;;;
26.08.2024 21:00:00;26.08.2024 22:00:00;;;;;;152.97
26.08.2024 21:15:00;26.08.2024 21:30:00;140.64;140.64;;140.64;140.64;
26.08.2024 21:30:00;26.08.2024 21:45:00;118.03;127.06;;127.06;127.06;
26.08.2024 21:30:00;26.08.2024 22:00:00;;;113.49;;;
26.08.2024 21:45:00;26.08.2024 22:00:00;93.47;114.01;;114.01;114.01;
26.08.2024 22:00:00;26.08.2024 22:15:00;132.04;143.99;;143.99;143.99;
26.08.2024 22:00:00;26.08.2024 22:30:00;;;111.13;;;
26.08.2024 22:00:00;26.08.2024 23:00:00;;;;;;119.15
26.08.2024 22:15:00;26.08.2024 22:30:00;117.67;117.67;;117.67;117.67;
26.08.2024 22:30:00;26.08.2024 22:45:00;98.24;113.99;;113.99;113.99;
26.08.2024 22:30:00;26.08.2024 23:00:00;;;101.01;;;
26.08.2024 22:45:00;26.08.2024 23:00:00;80.73;88.03;;88.03;88.03;
26.08.2024 23:00:00;26.08.2024 23:15:00;123.29;107;;123.29;107;
26.08.2024 23:00:00;26.08.2024 23:30:00;;;90.98;;;
26.08.2024 23:00:00;27.08.2024 00:00:00;;;;;;109.83
26.08.2024 23:15:00;26.08.2024 23:30:00;104.63;100;;104.63;100;
26.08.2024 23:30:00;26.08.2024 23:45:00;84.48;95.84;;95.84;95.84;
26.08.2024 23:30:00;27.08.2024 00:00:00;;;92.84;;;
26.08.2024 23:45:00;27.08.2024 00:00:00;70.49;89.84;;89.84;89.84;
27.08.2024 00:00:00;27.08.2024 00:15:00;98.07;105.19;;105.19;105.19;
27.08.2024 00:00:00;27.08.2024 00:30:00;;;99.19;;;
27.08.2024 00:00:00;27.08.2024 01:00:00;;;;;;105.16
27.08.2024 00:15:00;27.08.2024 00:30:00;98.06;103.99;;103.99;103.99;
27.08.2024 00:30:00;27.08.2024 00:45:00;87.44;99.65;;99.65;99.65;
27.08.2024 00:30:00;27.08.2024 01:00:00;;;94.21;;;
27.08.2024 00:45:00;27.08.2024 01:00:00;66.76;88.77;;88.77;88.77;
27.08.2024 01:00:00;27.08.2024 01:15:00;97.78;89.3;;97.78;97.78;
27.08.2024 01:00:00;27.08.2024 01:30:00;;;85.44;;;
27.08.2024 01:00:00;27.08.2024 02:00:00;;;;;;98.48
27.08.2024 01:15:00;27.08.2024 01:30:00;91.46;81.57;;93.05;93.05;
27.08.2024 01:30:00;27.08.2024 01:45:00;79.38;87.1;;88.21;88.21;
