Delivery Start (CET);Delivery End (CET);BE Price (EUR)
21.11.2022 09:00:00;21.11.2022 10:00:00;300.02
21.11.2022 10:00:00;21.11.2022 11:00:00;283.08
21.11.2022 11:00:00;21.11.2022 12:00:00;279.75
21.11.2022 12:00:00;21.11.2022 13:00:00;261.24
21.11.2022 13:00:00;21.11.2022 14:00:00;262.55
21.11.2022 14:00:00;21.11.2022 15:00:00;269.29
21.11.2022 15:00:00;21.11.2022 16:00:00;284.03
21.11.2022 16:00:00;21.11.2022 17:00:00;284.23
21.11.2022 17:00:00;21.11.2022 18:00:00;313.95
21.11.2022 18:00:00;21.11.2022 19:00:00;315.41
21.11.2022 19:00:00;21.11.2022 20:00:00;277.6
21.11.2022 20:00:00;21.11.2022 21:00:00;252.43
21.11.2022 21:00:00;21.11.2022 22:00:00;220
